number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
1784,doter,none,v,"to endow, provide",* vous êtes dotée d'un superbe vocabulaire -- you're endowed with a superb vocabulary,vous êtes dotée d'un superbe vocabulaire,6,you're endowed with a superb vocabulary,75,833,75 | 833
1787,émettre,Verbs – differences across registers,v,"to emit, issue",* ce sont eux qui émettent le plus de CO2 -- that's what emits the most carbon dioxide,ce sont eux qui émettent le plus de CO2,9,that's what emits the most carbon dioxide,54,1850+n -s,54 | 1850+n -s
1796,pencher,none,v,"to lean, tilt","* vous penchez à gauche, ça tourne à gauche -- lean to the left and it turns to the left","vous penchez à gauche, ça tourne à gauche",8,lean to the left and it turns to the left,69,1104,69 | 1104
1805,mentionner,Verbs – differences across registers,v,to mention,* ces points ont déjà été mentionnés par le rapporteur -- these points were already mentioned by the reporter,ces points ont déjà été mentionnés par le rapporteur,9,these points were already mentioned by the reporter,62,1376+s,62 | 1376+s
1807,distinguer,none,v,to distinguish,* c'est cela qui nous distingue des orientaux -- that's what distinguishes us from the Orientals,c'est cela qui nous distingue des orientaux,7,that's what distinguishes us from the Orientals,71,975,71 | 975
1808,exploiter,none,v,to exploit,* les Américains veulent exploiter notre pétrole -- the Americans want to exploit our oil,les Américains veulent exploiter notre pétrole,6,the Americans want to exploit our oil,78,703,78 | 703
1813,faciliter,none,v,"to make easier, facilitate",* je voudrais faciliter votre décision -- I would like to facilitate your decision,je voudrais faciliter votre décision,5,I would like to facilitate your decision,76,806,76 | 806
1816,veiller,none,v,"to look after, stay up","* ne veille pas trop tard, cela use les yeux -- don't stay up too late, it wears out your eyes","ne veille pas trop tard, cela use les yeux",9,"don't stay up too late, it wears out your eyes",69,1060,69 | 1060
1820,chanter,none,v,to sing,* il chantait la mélodie -- he sang the melody,il chantait la mélodie,4,he sang the melody,66,1212-n,66 | 1212-n
1823,clore,none,v,to close,"* pour moi, le sujet est clos -- for me, the subject is moot","pour moi, le sujet est clos",6,"for me, the subject is moot",79,684,79 | 684
1831,régner,none,v,to reign,* un silence de mort règne dans la salle -- a deathly silence filled the room,un silence de mort règne dans la salle,8,a deathly silence filled the room,78,695,78 | 695
1833,ressortir,none,v,"to go out again, come out again, take out again","* sur un fond noir, les couleurs ressortaient mieux -- on a black background the colors showed up better","sur un fond noir, les couleurs ressortaient mieux",8,on a black background the colors showed up better,83,530,83 | 530
1836,dormir,none,v,to sleep,* je ne faisais que dormir sur la plage -- all I did was sleep on the beach,je ne faisais que dormir sur la plage,8,all I did was sleep on the beach,57,1579-n,57 | 1579-n
1842,rassurer,none,v,"to reassure, calm down",* le premier travail consiste à rassurer le gosse -- the first task is to calm the kid down,le premier travail consiste à rassurer le gosse,8,the first task is to calm the kid down,79,655,79 | 655
1853,taire,none,v,to keep quiet,"* oh, tais toi, tu n'as pas honte -- oh, shut up, you have no shame","oh, tais toi, tu n'as pas honte",7,"oh, shut up, you have no shame",59,1474+l -n,59 | 1474+l -n
1856,progresser,Verbs – differences across registers,v,to progress,* nous avons pas mal progressé à ce sujet -- we have progressed quite well on this topic,nous avons pas mal progressé à ce sujet,8,we have progressed quite well on this topic,67,1120+n,67 | 1120+n
1858,confronter,none,v,to confront,* elle est confrontée à des défis plus nombreux -- she was confronted by numerous challenges,elle est confrontée à des défis plus nombreux,8,she was confronted by numerous challenges,74,820,74 | 820
1864,rétablir,none,v,"to restore, re-establish","* parfois, j'ai envie de rétablir quelques vérités -- sometimes I want to re-establish some truths","parfois, j'ai envie de rétablir quelques vérités",7,sometimes I want to re-establish some truths,76,740,76 | 740
1869,compliquer,none,v,to complicate,* le système actuel s'avère-t-il compliqué -- the current system proves too complicated,le système actuel s'avère-t-il compliqué,5,the current system proves too complicated,84,473,84 | 473
1870,assumer,none,v,to assume,* les autorités font assumer la responsabilité des troubles -- the authorities will assume responsibility for the confusion,les autorités font assumer la responsabilité des troubles,8,the authorities will assume responsibility for the confusion,74,808,74 | 808
1872,éprouver,none,v,"to feel, experience",* je n'éprouvais aucune hâte à procéder -- I didn't feel any need to continue,je n'éprouvais aucune hâte à procéder,6,I didn't feel any need to continue,71,916,71 | 916
1879,boire,none,"nm,v",to drink,* vous boirez quelque chose? -- would you like something to drink?,vous boirez quelque chose?,4,would you like something to drink?,59,1457-n,59 | 1457-n
1890,foutre,none,"v,nm","to f*ck, shove off",* va te faire foutre -- go f*ck yourself,va te faire foutre,4,go f*ck yourself,56,1577-n +s,56 | 1577-n +s
1891,apercevoir,Verbs – differences across registers,v,"to see, notice",* on aperçoit la sortie du tunnel -- you can see the exit of the tunnel,on aperçoit la sortie du tunnel,6,you can see the exit of the tunnel,66,1134+l,66 | 1134+l
1892,refléter,none,v,to reflect,* la pièce d'eau reflétait la majestueuse façade d'un palais de pierre -- the ornamental pool reflected the majestic facade of a stone palace,la pièce d'eau reflétait la majestueuse façade d'un palais de pierre,11,the ornamental pool reflected the majestic facade of a stone palace,76,740,76 | 740
1893,bouger,Verbs of movement,v,"to move, shift, budge",* je reste là. je ne bouge pas -- I'll stay here. I won't budge,je reste là. je ne bouge pas,7,I'll stay here. I won't budge,62,1273-n,62 | 1273-n
1896,isoler,none,v,"to isolate, insulate","* il se sentait isolé, isolé psychologiquement -- he felt isolated, psychologically alone","il se sentait isolé, isolé psychologiquement",6,"he felt isolated, psychologically alone",83,500,83 | 500
1900,animer,none,v,"to lead, conduct, animate",* le vin suscitait des conversations animées -- the wine gave rise to animated conversations,le vin suscitait des conversations animées,6,the wine gave rise to animated conversations,76,731,76 | 731
1903,préserver,none,v,to preserve,"* dans le bocal, mes larmes préservent le cœur de mon fils -- inside the jar, my tears preserved my son's heart","dans le bocal, mes larmes préservent le cœur de mon fils",11,"inside the jar, my tears preserved my son's heart",78,673,78 | 673
1909,exécuter,none,v,"to execute, carry out",* je suis ici pour exécuter vos ordres -- I'm here to carry out your orders,je suis ici pour exécuter vos ordres,7,I'm here to carry out your orders,79,613,79 | 613
1920,briser,none,v,to break,* vous m'avez brisé le cœur -- you broke my heart,vous m'avez brisé le cœur,5,you broke my heart,76,707,76 | 707
1922,reculer,Verbs of movement,v,"to move back, back up",* ils ne reculent devant rien -- they don't back down from anything,ils ne reculent devant rien,5,they don't back down from anything,72,878,72 | 878
1929,transporter,Verbs of movement,v,"to transport, carry",* il transporta des milliers d'hommes ici -- it transported thousands of men here,il transporta des milliers d'hommes ici,6,it transported thousands of men here,77,673,77 | 673
1930,brûler,none,v,to burn,* je sais que Lucy brûlait d'une passion secrète pour vous -- I know Lucy was burning up with a secret passion for you,je sais que Lucy brûlait d'une passion secrète pour vous,10,I know Lucy was burning up with a secret passion for you,70,911,70 | 911
1936,grandir,none,v,"to grow, increase, expand",* je ne grandis plus ... je grossis -- I'm not growing any taller ... just stouter,je ne grandis plus ... je grossis,7,I'm not growing any taller ... just stouter,80,566,80 | 566
1937,élaborer,none,v,"to work out, develop",* cette vision a été élaborée avant le 11 septembre -- this vision was developed before September 11,cette vision a été élaborée avant le 11 septembre,9,this vision was developed before September 11,69,950,69 | 950
1939,illustrer,none,v,to illustrate,* cette manifestation illustre les craintes des citoyens -- this protest shows the citizens' fears,cette manifestation illustre les craintes des citoyens,7,this protest shows the citizens' fears,78,647,78 | 647
1941,affronter,none,v,"to confront, face",* j'ai dû affronter la terrible réalité -- I had to confront the terrible reality,j'ai dû affronter la terrible réalité,6,I had to confront the terrible reality,76,719,76 | 719
1942,éclater,none,v,"to burst, explode","* quand la guerre a éclaté, tout était perdu -- when war broke out, everything was lost","quand la guerre a éclaté, tout était perdu",8,"when war broke out, everything was lost",73,818,73 | 818
1946,presser,none,v,"to squeeze, press",* ils ont laissé un soldat chargé de presser le détonateur -- they left a soldier with the order to press the detonator,ils ont laissé un soldat chargé de presser le détonateur,10,they left a soldier with the order to press the detonator,74,761,74 | 761
1947,mêler,none,v,"to mingle, mix",* la fiction se mêle constamment à l'autobiographie -- fiction constantly gets mixed in with autobiography,la fiction se mêle constamment à l'autobiographie,7,fiction constantly gets mixed in with autobiography,75,747,75 | 747
1949,formuler,none,v,to formulate,* je veux formuler un commentaire général -- I want to make a general comment,je veux formuler un commentaire général,6,I want to make a general comment,73,794,73 | 794
1950,crier,Verbs – differences across registers,v,"to shout, scream, cry out",* ils se meurent. ils crient au secours -- they're dying. they cry out for help,ils se meurent. ils crient au secours,7,they're dying. they cry out for help,62,1240+l,62 | 1240+l
1956,élargir,none,v,"to widen, expand",* nous devons élargir nos horizons -- we have to expand our horizons,nous devons élargir nos horizons,5,we have to expand our horizons,76,694,76 | 694
1958,plonger,none,v,to dive,"* chaque matin, je plonge dans la mer -- every morning I take a dip in the sea","chaque matin, je plonge dans la mer",7,every morning I take a dip in the sea,75,713,75 | 713
1960,fuir,none,v,to flee,* j'aggravai ma situation en voulant fuir -- I worsened my situation by wanting to flee,j'aggravai ma situation en voulant fuir,6,I worsened my situation by wanting to flee,73,801,73 | 801
