number,french_lemma,thematic,pos,english,chinese_explanation,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency,gender,lemma_article,plural_form,plural_type
1499,leader,Professions,"nm,nf",leader,领导者；可作阳性或阴性,* il est très difficile d'être un leader autochtone -- it's difficult to be a native leader,il est très difficile d'être un leader autochtone,8,it's difficult to be a native leader,58,2095-l +s,58 | 2095-l +s,both,le/la,leaders,regular -s
1500,taille,none,nf,"size, height",尺寸；高度,"* je l'ai interrogée sur sa taille, sur son âge -- I asked her about her height, her age","je l'ai interrogée sur sa taille, sur son âge",9,"I asked her about her height, her age",78,950,78 | 950,f,la,tailles,regular -s
1502,distance,none,nf,distance,距离,* la distance entre les villes est énorme -- the distance between cities is enormous,la distance entre les villes est énorme,7,the distance between cities is enormous,76,1047,76 | 1047,f,la,distances,regular -s
1503,automne,Time,nm,"fall, autumn",秋天；下降；秋天,* on dirait un après-midi d'automne -- it felt like an autumn afternoon,on dirait un après-midi d'automne,5,it felt like an autumn afternoon,84,645,84 | 645,m,l’,automnes,regular -s
1505,vision,Creating nouns – 2,nf,"vision, view",vision；观点；视野,* nous avons sur ce sujet une vision commune -- we have a common view on this subject,nous avons sur ce sujet une vision commune,8,we have a common view on this subject,71,1308,71 | 1308,f,la,visions,regular -s
1512,conduite,none,nf,"behavior, driving",行为；driving,* certaines de mes conduites affectaient directement ma mère -- some of my behavior directly affected my mother,certaines de mes conduites affectaient directement ma mère,8,some of my behavior directly affected my mother,80,835,80 | 835,f,la,conduites,regular -s
1513,convention,none,nf,"agreement, convention",协议；convention,* la convention relative aux droits de l'enfant -- the convention on children's rights,la convention relative aux droits de l'enfant,7,the convention on children's rights,71,1321,71 | 1321,f,la,conventions,regular -s
1517,évidence,none,nf,evidence,证据,* je souhaite que cette évidence pénètre les esprits -- I hope this evidence will provoke minds,je souhaite que cette évidence pénètre les esprits,8,I hope this evidence will provoke minds,78,920,78 | 920,f,l’,évidences,regular -s
1521,approche,none,nf,approach,方法；接近,* c'est là une approche équilibrée -- that's a balanced approach,c'est là une approche équilibrée,5,that's a balanced approach,71,1266,71 | 1266,f,l’,approches,regular -s
1522,délai,Time,nm,delay,延迟,* je vous demande donc de prolonger le délai -- I therefore ask you to extend the timeframe,je vous demande donc de prolonger le délai,8,I therefore ask you to extend the timeframe,68,1442,68 | 1442,m,le,délais,regular -s
1524,bruit,none,nm,noise,噪音,* j'entends ce bruit horrible -- I hear this horrible noise,j'entends ce bruit horrible,4,I hear this horrible noise,58,2073-s,58 | 2073-s,m,le,bruits,regular -s
1525,humanité,none,nf,humanity,人类,* il ne faut pas renier notre humanité -- we must not deny our humanity,il ne faut pas renier notre humanité,7,we must not deny our humanity,80,842,80 | 842,f,l’,humanités,regular -s
1528,syndicat,none,nm,union,联盟；结合,* ça n'appartient pas au syndicat -- that's not up to the union,ça n'appartient pas au syndicat,5,that's not up to the union,65,1584,65 | 1584,m,le,syndicats,regular -s
1530,soirée,Time,nf,evening,晚上,* je rentre d'une soirée chez des amis -- I'm going home from an evening at my friends' place,je rentre d'une soirée chez des amis,7,I'm going home from an evening at my friends' place,73,1169,73 | 1169,f,la,soirées,regular -s
1531,vol,Transportation,nm,"flight, theft",飞行；航班；theft,* il a pu prendre un autre vol -- he was able to take another flight,il a pu prendre un autre vol,7,he was able to take another flight,72,1211,72 | 1211,m,le,vols,regular -s
1534,mètre,none,nm,meter,meter,* la zone cible fait seulement 2 mètres de large -- the target zone is only two meters wide,la zone cible fait seulement 2 mètres de large,9,the target zone is only two meters wide,71,1289,71 | 1289,m,le,mètres,regular -s
1538,ciel,Nouns – differences across registers,nm,sky,天空,* le ciel est resté bleu au-dessus de Paris -- the sky remained blue over Paris,le ciel est resté bleu au-dessus de Paris,8,the sky remained blue over Paris,60,1874+l,60 | 1874+l,m,le,ciels,regular -s
1542,seconde,Time,"det,nf",second,秒,* au bout de quelques secondes tout reprend -- after a few seconds everything started over again,au bout de quelques secondes tout reprend,7,after a few seconds everything started over again,71,1269,71 | 1269,f,la,secondes,regular -s
1548,témoignage,none,nm,testimony,testimony,* les contrôleurs aériens étudient les témoignages oculaires -- the air traffic controllers are studying eyewitness testimony,les contrôleurs aériens étudient les témoignages oculaires,7,the air traffic controllers are studying eyewitness testimony,80,828,80 | 828,m,le,témoignages,regular -s
1549,messieurs,none,nm(pl),gentlemen,gentlemen,"* je vous remercie, messieurs, madame -- thank you, gentlemen, madam","je vous remercie, messieurs, madame",5,"thank you, gentlemen, madam",67,1487,67 | 1487,m,les,messieurs,plural-only
1551,gaz,none,nm(pl),gas,气体；汽油,"* c'est un gaz mortel sans odeur -- it's a deadly, odorless gas",c'est un gaz mortel sans odeur,6,"it's a deadly, odorless gas",76,984,76 | 984,m,le,gaz,unchanged ending s/x/z
1552,acteur,Creating nouns – 1,nm,actor,演员,* tu es le plus grand acteur au monde -- you're the greatest actor in the world,tu es le plus grand acteur au monde,8,you're the greatest actor in the world,71,1247,71 | 1247,m,l’,acteurs,regular -s
1554,cour,none,nf,"yard, court",yard；法院；球场,* ils m'attendaient dans la cour de la Sorbonne -- they waited for me in the courtyard of the Sorbonne,ils m'attendaient dans la cour de la Sorbonne,8,they waited for me in the courtyard of the Sorbonne,69,1366,69 | 1366,f,la,cours,regular -s
1555,dépense,none,nf,"expense, expenditure",支出；expenditure,* nous avons vu les dépenses publiques augmenter -- we saw public expenditures increase,nous avons vu les dépenses publiques augmenter,7,we saw public expenditures increase,62,1720,62 | 1720,f,la,dépenses,regular -s
1556,souci,none,nm,"worry, concern",担心；担忧；关切,* nos petits soucis ne sont pas importants -- our little concerns are not important,nos petits soucis ne sont pas importants,7,our little concerns are not important,80,804,80 | 804,m,le,soucis,regular -s
1558,sœur,Family,nf,sister,姐妹,* je suis la grande sœur mariée -- I'm the elder married sister,je suis la grande sœur mariée,6,I'm the elder married sister,65,1581,65 | 1581,f,la,sœurs,regular -s
1561,procès,none,nm(pl),"trial, proceedings",审判；试验；诉讼程序；会议记录,* un juge recommandait un nouveau procès -- a judge recommended a new trial,un juge recommandait un nouveau procès,6,a judge recommended a new trial,68,1384,68 | 1384,m,le,procès,unchanged ending s/x/z
1568,colère,none,nf,anger,愤怒,* je me sentis soudain très en colère contre mon père -- I suddenly felt myself angry at my father,je me sentis soudain très en colère contre mon père,10,I suddenly felt myself angry at my father,72,1188,72 | 1188,f,la,colères,regular -s
1570,notion,none,nf,notion,notion,"* par contre, je n'ai aucune notion de médecine -- on the other hand, I have no clue about medicine","par contre, je n'ai aucune notion de médecine",8,"on the other hand, I have no clue about medicine",74,1056,74 | 1056,f,la,notions,regular -s
1571,siège,none,nm,"seat, bench",座位；席位；长凳；法官席,"* puis je vous conduire à votre siège, monsieur? -- may I help you to your seat, sir?","puis je vous conduire à votre siège, monsieur?",8,"may I help you to your seat, sir?",70,1258,70 | 1258,m,le,sièges,regular -s
1572,hausse,none,nf,"rise, raise, increase",上升；raise；增加,* il faut s'attendre à une légère hausse des prix -- a slight raise in prices is to be expected,il faut s'attendre à une légère hausse des prix,9,a slight raise in prices is to be expected,62,1701-l +n,62 | 1701-l +n,f,la,hausses,regular -s
1573,mécanisme,Creating nouns – 1,nm,mechanism,mechanism,* il existe donc un mécanisme pour prévenir la fuite -- thus there is a mechanism to prevent escapes,il existe donc un mécanisme pour prévenir la fuite,9,thus there is a mechanism to prevent escapes,73,1107,73 | 1107,m,le,mécanismes,regular -s
1577,trafic,none,nm,"traffic, circulation",交通；循环；流通,"* le week-end, en revanche, le trafic doit être normal -- on the other hand, during weekends traffic should be normal","le week-end, en revanche, le trafic doit être normal",9,"on the other hand, during weekends traffic should be normal",57,2000+n -s,57 | 2000+n -s,m,le,trafics,regular -s
1579,foyer,none,nm,"home, hearth",家；hearth,* ils ont eu chacun un foyer -- each of them had a home,ils ont eu chacun un foyer,6,each of them had a home,83,645,83 | 645,m,le,foyers,regular -s
1582,métier,none,nm,"job, occupation, trade",工作；职业；贸易；行业,"* c'est déjà plus qu'un métier, c'est une profession -- it's more than a job -- it's a profession","c'est déjà plus qu'un métier, c'est une profession",8,it's more than a job -- it's a profession,69,1292,69 | 1292,m,le,métiers,regular -s
1583,modification,none,nf,modification,modification,* d'autres modifications sont aussi apportées à la convention -- other changes were also made to the agreement,d'autres modifications sont aussi apportées à la convention,8,other changes were also made to the agreement,56,2069+s,56 | 2069+s,f,la,modifications,regular -s
1585,médias,none,nm(pl),media,媒体,* les médias vous ont comparée à Oprah Winfrey -- the media has compared you to Oprah Winfrey,les médias vous ont comparée à Oprah Winfrey,8,the media has compared you to Oprah Winfrey,67,1390-l,67 | 1390-l,m,le,médias,already plural form
1586,hiver,Time,nm,winter,冬天,* tu ne peux pas passer l'hiver ici -- you can't spend the winter here,tu ne peux pas passer l'hiver ici,7,you can't spend the winter here,80,758,80 | 758,m,l’,hivers,regular -s
1587,définition,none,nf,definition,定义,* je voudrais savoir quelle est sa définition d'égalité -- I would like to know his definition of equality,je voudrais savoir quelle est sa définition d'égalité,8,I would like to know his definition of equality,68,1373,68 | 1373,f,la,définitions,regular -s
1589,mari,Family,nm,husband,丈夫,* je suis un collègue de votre mari -- I'm a colleague of your husband,je suis un collègue de votre mari,7,I'm a colleague of your husband,65,1482,65 | 1482,m,le,maris,regular -s
1596,renseignement,none,nm,information,信息,* je cherche des renseignements sur la femme qui a été tuée -- I'm seeking information on the woman who was killed,je cherche des renseignements sur la femme qui a été tuée,11,I'm seeking information on the woman who was killed,63,1605,63 | 1605,m,le,renseignements,regular -s
1598,fonctionnement,none,nm,"operation, functioning",操作；手术；行动；functioning,* laissez-moi vous expliquer le fonctionnement de ce système -- let me explain to you how the system works,laissez-moi vous expliquer le fonctionnement de ce système,8,let me explain to you how the system works,63,1601,63 | 1601,m,le,fonctionnements,regular -s
